Name,RelativePath,DVFS,Note,ContentSubcategory,Timeout,Core_Atom,Core_Big,Core_KL
DH28-Kawachi-1C1001DA,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-LeekSpin-Y-1C1001F6,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-LeekSpin-X-1C1001F5,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Millet-RG-1C100209,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Oakley-LegX-1C100218,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-PlusOne-Pd-1C100236,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Satsuma-Y-1C100250,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-BMG-1C100280,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-SBFX-1C10027D,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-BFY-1C10027E,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-SBFY-1C10027F,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Skipper-Y-1C10029B,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Twiddle-Y-1C1002AA,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Yakko-PdY-1C1002C4,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Yakko-MsY-1C1002C3,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Aes-FY-1C10000B,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000B5,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000B6,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000B7,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000B8,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000B9,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000BA,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000BB,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000BC,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000BD,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000BE,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000BF,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000C0,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000C1,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000C2,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Blender-X1J-1C1000C3,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Ditto-OZAG-1C10010C,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Ditto-GCCG-1C10010B,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-DittoMT-CG-1C10011F,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Fireworx-Y-1C100131,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Flipper-1C100141,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-Y-1C100174,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-Y-1C100171,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-Y-1C100172,ARL8B32A,FALSE,Decap; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-X-1C100173,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-FRM-AddDY-1C1001B0,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-FRM-DivDY-1C1001B1,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-FRM-MMulHDY-1C1001B2,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-FRM-Tran4DY-1C1001AF,ARL8B32A,FALSE,Decap; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Fuso-1C1001CB,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Kawachi-1C1001DB,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-LeekSpin-Y-1C1001F8,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-LeekSpin-X-1C1001F7,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Millet-CG-1C10020A,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Oakley-LegX-1C100219,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-PlusOne-Ps-1C100237,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Satsuma-Y-1C100251,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-SBMG-1C100284,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-BFX-1C100281,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-BFY-1C100282,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-SBFY-1C100283,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Skipper-Y-1C10029C,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Twiddle-3Y-1C1002AB,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Yakko-PsY-1C1002C6,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Yakko-MdY-1C1002C5,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Aes-DY-1C10000C,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000C4,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000C5,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000C6,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000C7,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000C8,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-X1J-1C1000C9,ARL8B32A,FALSE,Decap; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Blender-X1J-1C1000CA,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Blender-X1J-1C1000CB,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000CC,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000CD,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000CE,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000CF,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000D0,ARL8B32A,FALSE,Decap; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000D1,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000D2,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Ditto-SCCG-1C10010E,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Ditto-OZCG-1C10010D,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-DittoMT-CG-1C100120,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Fireworx-Y-1C100132,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Flipper-1C100142,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-Y-1C100178,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-Y-1C100175,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-Y-1C100176,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-X-1C100177,ARL8B32A,FALSE,Decap; VMX,H,18,TRUE,TRUE,Don't Care
DH28-FRM-AddSY-1C1001B4,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-FRM-DivSY-1C1001B5,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-FRM-MMulHSY-1C1001B6,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-FRM-Tran8SY-1C1001B3,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Fuso-1C1001CC,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Kawachi-1C1001DC,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-LeekSpin-Y-1C1001FA,ARL8B32A,FALSE,Decap; VMX,H,18,TRUE,TRUE,Don't Care
DH28-LeekSpin-X-1C1001F9,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Millet-RG-1C10020B,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Oakley-LegX-1C10021A,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-PlusOne-Mhd-1C100238,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Satsuma-Y-1C100252,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-BMG-1C100288,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-SBFX-1C100285,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-BFY-1C100286,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-SBFY-1C100287,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Skipper-Y-1C10029D,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Twiddle-Y-1C1002AC,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Yakko-PdY-1C1002C8,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Yakko-MsY-1C1002C7,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Aes-FY-1C10000D,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000D3,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000D4,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000D5,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000D6,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000D7,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000D8,ARL8B32A,FALSE,Decap; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000D9,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000DA,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000DB,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000DC,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000DD,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000DE,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000DF,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000E0,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000E1,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Ditto-GCCG-1C100110,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Ditto-GCAG-1C10010F,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-DittoMT-CG-1C100121,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Fireworx-Y-1C100133,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Flipper-1C100143,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-Y-1C10017C,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-Y-1C100179,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-Y-1C10017A,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-X-1C10017B,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-FRM-CMultDY-1C1001B8,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-FRM-SqrtDY-1C1001B9,ARL8B32A,FALSE,Decap; VMX,H,18,TRUE,TRUE,Don't Care
DH28-FRM-MMulSDY-1C1001BA,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-FRM-CvtISY-1C1001B7,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Fuso-1C1001CD,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Kawachi-1C1001DD,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-LeekSpin-Y-1C1001FC,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-LeekSpin-X-1C1001FB,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Millet-CG-1C10020C,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Oakley-LegX-1C10021B,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-PlusOne-Mhs-1C100239,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Satsuma-Y-1C100253,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-SBMG-1C10028C,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-BFX-1C100289,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-BFY-1C10028A,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-SBFY-1C10028B,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Skipper-Y-1C10029E,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Twiddle-3Y-1C1002AD,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Yakko-PsY-1C1002CA,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Yakko-MdY-1C1002C9,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Aes-DY-1C10000E,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000E2,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000E3,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000E4,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000E5,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000E6,ARL8B32A,FALSE,Decap; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000E7,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000E8,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000E9,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-A1J-1C1000EA,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Blender-X1J-1C1000EB,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000EC,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Blender-X1J-1C1000ED,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-X1J-1C1000EE,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000EF,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Blender-Y1J-1C1000F0,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Ditto-OZCG-1C100112,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Ditto-OZAG-1C100111,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-DittoMT-CG-1C100122,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Fireworx-Y-1C100134,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Flipper-1C100144,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-Y-1C100180,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-Y-1C10017D,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-Y-1C10017E,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Frenzy-X-1C10017F,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-FRM-CMultSY-1C1001BC,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-FRM-SqrtSY-1C1001BD,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-FRM-MMulSSY-1C1001BE,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-FRM-ScatrDY-1C1001BB,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Fuso-1C1001CE,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Kawachi-1C1001DE,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-LeekSpin-Y-1C1001FE,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-LeekSpin-X-1C1001FD,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Millet-RG-1C10020D,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Oakley-LegX-1C10021C,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-PlusOne-Pd-1C10023A,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Satsuma-Y-1C100254,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-BMG-1C100290,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-SBFX-1C10028D,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-BFY-1C10028E,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DH28-Scylla-SBFY-1C10028F,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Skipper-Y-1C10029F,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Twiddle-Y-1C1002AE,ARL8B32A,FALSE,Decap,H,18,TRUE,TRUE,Don't Care
DH28-Yakko-PdY-1C1002CC,ARL8B32A,FALSE,Regular; VMX,H,18,TRUE,TRUE,Don't Care
DH28-Yakko-MsY-1C1002CB,ARL8B32A,FALSE,Regular,H,18,TRUE,TRUE,Don't Care
DR28-0Demo-1C0000E1,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-1DittoC-GX-1C000100,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-1Eclipse-1C000110,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-1FireC-Y-1C000120,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-1FireC-X-1C000121,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-1Fissure-M-1C000131,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-1FrenzyC-Y-1C00017E,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-1FrenzyC-X-1C00017D,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-1FRMC-Y-1C0001BB,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-1LeekC-Y-1C0001DA,ARL8B32A,FALSE,Decap; VMX,R,18,TRUE,TRUE,Don't Care
DR28-1LeekC-X-1C0001DB,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Aes-DY-1C000000,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C00001C,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C00000F,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000010,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C000011,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000012,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-X1J-1C000013,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000014,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000015,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000016,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000017,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000018,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C000019,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C00001A,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-X1J-1C00001B,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Ditto-OZAG-1C0000E2,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Ditto-OZCG-1C0000E3,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-DittoMT-CG-1C000101,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-EveGoogle-1C000111,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Fireworx-Y-1C000122,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Flipper-1C000132,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C000144,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-AY-1C000141,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C000142,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-X-1C000143,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-AddDY-1C000180,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-DivDY-1C000181,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-MMulHDY-1C000182,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-FRM-ScatrSY-1C00017F,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Fuso-1C0001BC,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Kawachi-1C0001CB,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-LeekSpin-Y-1C0001DC,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-LeekSpin-X-1C0001DD,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Millet-CG-1C0001FA,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Oakley-LegX-1C000209,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-PlusOne-Ps-1C000227,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Satsuma-Y-1C000241,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Scylla-SBMG-1C000250,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Skipper-Y-1C00025F,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Twiddle-Y-1C00026E,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
